feature,value,count,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift
decline_rate_risk_group,low,24124,889,0.03685126844636047,0.02549,0.01136126844636047,1.4457147291628274
decline_rate_risk_group,medium,68316,1548,0.02265940628842438,0.02549,-0.002830593711575617,0.8889527771057035
decline_rate_risk_group,high,7556,112,0.014822657490735839,0.02549,-0.01066734250926416,0.5815087285498564
credit_util_risk_group,low,15112,558,0.036924298570672316,0.02549,0.011434298570672317,1.448579779155446
credit_util_risk_group,medium,15051,490,0.032555976347086575,0.02549,0.007065976347086576,1.2772058198150873
credit_util_risk_group,high,14902,445,0.029861763521674942,0.02549,0.0043717635216749436,1.1715089651500565
credit_util_risk_group,very_high,54935,1056,0.019222717757349597,0.02549,-0.006267282242650402,0.7541278053099096
txn_count_7d_group,6_10,6540,177,0.02706422018348624,0.02549,0.0015742201834862413,1.061758343800951
txn_count_7d_group,2_5,5835,152,0.026049700085689804,0.02549,0.0005597000856898057,1.021957633805014
txn_count_7d_group,0_1,3297,84,0.025477707006369428,0.02549,-1.2292993630570737e-05,0.9995177326939753
txn_count_7d_group,gt_20,72665,1847,0.025418014174637033,0.02549,-7.198582536296558e-05,0.9971759189735988
txn_count_7d_group,11_20,11663,289,0.024779216325130755,0.02549,-0.0007107836748692434,0.972115195179708
txn_velocity_group,high,3927,110,0.028011204481792718,0.02549,0.0025212044817927194,1.0989095520514993
txn_velocity_group,medium,10252,265,0.025848614904408897,0.02549,0.0003586149044088986,1.0140688467794783
txn_velocity_group,very_low,52845,1365,0.025830258302583026,0.02549,0.0003402583025830276,1.0133486976297774
txn_velocity_group,low,32976,809,0.02453299369238234,0.02549,-0.0009570063076176603,0.9624556175905195
night_ratio_group,very_low,9941,736,0.07403681722160749,0.02549,0.04854681722160749,2.9045436336448605
night_ratio_group,low,20112,883,0.04390413683373111,0.02549,0.01841413683373111,1.7224063096795257
night_ratio_group,medium,29999,619,0.0206340211340378,0.02549,-0.004855978865962198,0.8094947482949314
night_ratio_group,high,39886,305,0.007646793361079075,0.02549,-0.017843206638920923,0.29999189333382015
amount_to_mean_group,extreme,99954,2549,0.025501730796166237,0.02549,1.1730796166238566e-05,1.0004602116973809
amount_to_max_group,below_half_max,31134,1124,0.03610201066358322,0.02549,0.010612010663583221,1.4163205438832178
amount_to_max_group,near_max,28644,979,0.03417818740399386,0.02549,0.00868818740399386,1.3408468969789666
amount_to_max_group,above_max,20071,291,0.014498530217727068,0.02549,-0.01099146978227293,0.5687928684867426
amount_to_max_group,much_above_max,12100,103,0.008512396694214877,0.02549,-0.01697760330578512,0.3339504391610387
amount_to_max_group,extreme,8051,52,0.006458824990684387,0.02549,-0.01903117500931561,0.25338662183932475
night_unusual_group,very_high,3373,253,0.07500741179958494,0.02549,0.04951741179958494,2.942621098453705
night_unusual_group,high,10064,407,0.04044117647058824,0.02549,0.014951176470588239,1.5865506657743522
night_unusual_group,not_night,66779,1681,0.025172584195630364,0.02549,-0.00031741580436963485,0.9875474380396377
night_unusual_group,medium,9986,140,0.014019627478469857,0.02549,-0.011470372521530142,0.550005001116903
night_unusual_group,low,9798,68,0.00694019187589304,0.02549,-0.01854980812410696,0.27227116029396
high_ip_high_amount_flag,0,99855,2546,0.025496970607380702,0.02549,6.970607380703264e-06,1.0002734643931228
high_decline_high_amount_flag,0,99996,2549,0.025491019640785633,0.02549,1.019640785634296e-06,1.0000400016000641
private_ip_high_score_flag,0,99998,2549,0.025490509810196203,0.02549,5.098101962044965e-07,1.000020000400008
high_velocity_high_amount_flag,0,100000,2549,0.02549,0.02549,0.0,1.0
low_mcc_entropy_x_low_night_ratio,1,1003,249,0.24825523429710866,0.02549,0.22276523429710865,9.739318724876762
low_mcc_entropy_x_low_night_ratio,0,98997,2300,0.023233027263452426,0.02549,-0.0022569727365475724,0.9114565423088438
low_mcc_entropy_x_high_max_amount_30d,1,1008,226,0.22420634920634921,0.02549,0.19871634920634923,8.79585520621221
low_mcc_entropy_x_high_max_amount_30d,0,98992,2323,0.023466542750929367,0.02549,-0.0020234572490706315,0.920617604979575
low_mcc_entropy_x_card_not_present,1,6495,566,0.08714395688991532,0.02549,0.06165395688991532,3.418750760687145
low_mcc_entropy_x_card_not_present,0,93505,1983,0.021207422062991282,0.02549,-0.004282577937008716,0.8319898808548953
low_night_ratio_x_high_max_amount_30d,1,1029,196,0.19047619047619047,0.02549,0.16498619047619045,7.472584953950195
low_night_ratio_x_high_max_amount_30d,0,98971,2353,0.023774641056471087,0.02549,-0.0017153589435289114,0.9327046314818003
cross_border_x_low_country_diversity,1,2443,131,0.053622595169873104,0.02549,0.028132595169873105,2.10367183875532
cross_border_x_low_country_diversity,0,97557,2418,0.02478551000953289,0.02549,-0.0007044899904671102,0.9723621031593915
high_ip_score_x_card_not_present,1,6445,170,0.026377036462373934,0.02549,0.000887036462373935,1.0347993904422885
high_ip_score_x_card_not_present,0,93555,2379,0.025428892095558764,0.02549,-6.110790444123493e-05,0.9976026714617012
